SKU ID,Product Name,Category,Supplier,Warehouse,Opening Stock,Received Qty,Sold Qty,Closing Stock,Reorder Level,Unit Cost,Date
SKU11753,Office Desk,Electronic,Vertex Solutions,Mumbai WH,263,77,218,122,90,49552.22,16-06-2024
SKU11754,Logitech Keyboard,electronics,,Pune WH,489,19,271,237,81,46248.61,20-05-2025
SKU11755,Office Chair,Office Supplies,NextGen Systems,Delhi WH,108,40,171,-23,78,47787.85,21-09-2024
SKU11756,Office Chair,Office Supplies,Global Traders,Bengaluru WH,345,285,561,69,62,26050.41,12-10-2024
SKU11757,Lenovo Tablet,IT Equipment,Apex Distributors,Nagpur WH,462,125,231,356,22,47003.01,03-11-2024
SKU11758,Logitech Webcam,Electronic,Prime Supplies,Pune WH,305,207,52,460,95,27795.2,12-08-2024
SKU11759,Dell Mouse,office supplies,NextGen Systems,Delhi WH,500,127,475,152,39,37151.93,05-03-2025
SKU11760,Samsung SSD,electronics,,Mumbai WH,340,169,306,203,30,38770.81,28-02-2024
SKU11761,Lenovo Tablet,IT Equipment,TechNova Pvt Ltd,Nagpur WH,273,207,442,38,39,46885.94,01-05-2024
SKU11762,HP Scanner,Office Supplies,Vertex Solutions,Delhi WH,207,120,249,78,82,21562.27,28-08-2024
SKU11763,Office Chair,electronics,NextGen Systems,Bengaluru WH,196,124,312,8,41,18904.7,25-03-2024
SKU11764,Canon Printer,Office Supplies,,Delhi WH,101,42,21,122,21,44839.41,15-12-2025
SKU11765,Dell Laptop,IT Equipment,Global Traders,Mumbai WH,381,77,507,-49,26,6760.82,10-01-2025
SKU11766,HP Monitor,electronics,Apex Distributors,Nagpur WH,397,182,585,-6,31,5088.57,19-08-2025
SKU11767,JBL Headset,electronics,,Delhi WH,92,20,157,-45,20,5466.17,30-08-2025
SKU11768,Logitech Webcam,electronics,Prime Supplies,Delhi WH,199,269,73,395,98,30347.77,23-09-2024
SKU11769,LG LED Screen,electronics,Apex Distributors,Mumbai WH,130,263,49,344,83,19730.33,12-12-2024
SKU11770,Epson Projector,Office Supplies,Apex Distributors,Nagpur WH,390,83,484,-11,77,32709.12,14-02-2025
SKU11771,Office Chair,electronics,Vertex Solutions,Delhi WH,264,120,406,-22,59,7521.17,07-06-2024
SKU11772,Dell Mouse,electronics,Prime Supplies,Delhi WH,68,40,15,93,95,6392.88,16-03-2024
SKU11773,Office Desk,electronics,,Delhi WH,194,170,352,12,60,20553.04,21-10-2025
SKU11774,JBL Headset,IT Equipment,TechNova Pvt Ltd,Nagpur WH,392,282,601,73,58,7910.89,15-07-2024
SKU11775,Seagate Hard Drive,IT Equipment,Global Traders,Delhi WH,226,33,25,234,24,23228.85,11-02-2025
SKU11776,Office Chair,office supplies,,Nagpur WH,451,165,460,156,37,47907.45,03-08-2025
SKU11777,Seagate Hard Drive,IT Equipment,Prime Supplies,Delhi WH,494,94,7,581,41,43788.5,08-12-2024
SKU11778,Dell Docking Station,Office Supplies,,Nagpur WH,125,21,35,111,50,45374.61,03-07-2024
SKU11779,Epson Projector,office supplies,NextGen Systems,Bengaluru WH,263,19,4,278,100,18713.89,03-01-2024
SKU11780,JBL Headset,electronics,Global Traders,Nagpur WH,103,247,395,-45,84,34049.75,01-06-2025
SKU11781,Office Desk,Office Supplies,Vertex Solutions,Delhi WH,190,271,400,61,87,38508.62,10-02-2024
SKU11782,APC UPS,Electronics,Apex Distributors,Nagpur WH,282,280,297,265,88,993.95,26-08-2025
SKU11783,APC UPS,Office Supplies,Vertex Solutions,Nagpur WH,371,32,242,161,73,41756.63,16-08-2024
SKU11784,Samsung SSD,office supplies,Apex Distributors,Delhi WH,280,135,153,262,24,13341.76,27-06-2025
SKU11785,Samsung SSD,IT Equipment,TechNova Pvt Ltd,Delhi WH,167,20,56,131,77,2483.41,18-03-2024
SKU11786,Lenovo Tablet,Electronics,Apex Distributors,Bengaluru WH,460,140,548,52,89,33199.38,23-05-2025
SKU11787,Logitech Webcam,Electronics,Vertex Solutions,Delhi WH,347,109,273,183,90,28081.66,02-12-2024
SKU11788,Dell Laptop,office supplies,,Mumbai WH,140,279,335,84,45,16505.86,08-09-2024
SKU11789,Seagate Hard Drive,electronics,Apex Distributors,Nagpur WH,295,10,50,255,36,20837.22,12-03-2025
SKU11790,Logitech Webcam,Electronic,Prime Supplies,Mumbai WH,154,83,185,52,32,49142.4,04-05-2024
SKU11791,Seagate Hard Drive,electronics,Prime Supplies,Delhi WH,486,1,245,242,28,16942.74,27-05-2025
SKU11792,Dell Mouse,IT Equipment,Apex Distributors,Mumbai WH,442,273,476,239,85,17877.33,04-04-2024
SKU11793,Blue Yeti Microphone,Electronic,TechNova Pvt Ltd,Bengaluru WH,230,90,198,122,44,40238.33,29-03-2024
SKU11794,TP-Link Router,Office Supplies,Vertex Solutions,Delhi WH,82,83,37,128,63,49556.57,08-10-2025
SKU11795,Lenovo Tablet,Electronics,,Pune WH,229,15,174,70,69,8459.4,27-09-2025
SKU11796,Samsung SSD,office supplies,,Bengaluru WH,376,247,600,23,28,38564.87,31-01-2025
SKU11797,HP Monitor,IT Equipment,Vertex Solutions,Mumbai WH,214,188,101,301,25,28589.87,18-01-2024
SKU11798,Dell Laptop,Electronic,,Mumbai WH,390,190,346,234,73,6790.57,08-04-2024
SKU11799,Office Desk,electronics,,Delhi WH,354,266,574,46,34,27723.89,18-07-2025
SKU11799,LG LED Screen,Electronics,NextGen Systems,Pune WH,-421,174,122,-369,,15671.7,11-03-2025
SKU11801,Logitech Webcam,office supplies,Global Traders,Nagpur WH,200,19,54,165,27,40803.1,05-06-2024
SKU11802,Dell Docking Station,Electronic,Prime Supplies,Delhi WH,193,174,210,157,29,15488.42,03-11-2024
SKU11803,Office Chair,electronics,Prime Supplies,Pune WH,258,11,13,256,56,46577.37,09-09-2025
SKU11804,Dell Mouse,Electronic,NextGen Systems,Nagpur WH,356,51,185,222,34,44431.58,06-07-2024
SKU11805,Samsung SSD,Electronics,Apex Distributors,Nagpur WH,345,108,298,155,30,42089.21,17-07-2025
SKU11806,Office Desk,office supplies,Apex Distributors,Bengaluru WH,436,277,81,632,90,32929.2,12-04-2024
SKU11807,Logitech Keyboard,office supplies,NextGen Systems,Nagpur WH,256,20,159,117,73,37080.61,20-05-2024
SKU11808,Dell Mouse,IT Equipment,TechNova Pvt Ltd,Delhi WH,85,48,150,-17,20,40494.08,19-02-2025
SKU11809,Office Desk,Office Supplies,Vertex Solutions,Mumbai WH,327,54,135,246,40,16769.74,08-07-2024
SKU11810,Dell Laptop,IT Equipment,Vertex Solutions,Pune WH,382,291,717,-44,33,8551.54,29-11-2025
SKU11811,Dell Docking Station,Electronic,Vertex Solutions,Delhi WH,310,122,208,224,20,27423.43,01-03-2024
SKU11812,JBL Headset,Office Supplies,Apex Distributors,Nagpur WH,270,108,313,65,69,6896.9,27-08-2025
SKU11813,Samsung SSD,Office Supplies,Prime Supplies,Delhi WH,260,296,294,262,54,12824.46,11-09-2025
SKU11814,Office Desk,electronics,Apex Distributors,Pune WH,304,0,58,246,71,28873.14,18-10-2025
SKU11815,Canon Printer,office supplies,TechNova Pvt Ltd,Pune WH,347,61,343,65,51,49907.43,17-02-2024
SKU11816,Canon Printer,electronics,Apex Distributors,Mumbai WH,424,36,350,110,70,28771.28,29-10-2025
SKU11817,Dell Mouse,Electronic,Vertex Solutions,Delhi WH,157,56,7,206,72,7304.75,25-10-2025
SKU11818,Lenovo Tablet,IT Equipment,Apex Distributors,Delhi WH,452,63,377,138,61,33189.67,12-10-2025
SKU11819,JBL Headset,office supplies,Vertex Solutions,Delhi WH,124,105,199,30,65,24496.78,07-10-2024
SKU11820,Lenovo Tablet,IT Equipment,Global Traders,Mumbai WH,273,25,129,169,20,39091.52,02-03-2024
SKU11821,JBL Headset,IT Equipment,Prime Supplies,Nagpur WH,433,234,536,131,57,7120.82,13-10-2024
SKU11822,Cisco Switch,Office Supplies,Prime Supplies,Bengaluru WH,140,218,393,-35,21,22776.01,06-11-2024
SKU11823,Seagate Hard Drive,IT Equipment,,Nagpur WH,379,114,460,33,45,8106.87,13-08-2024
SKU11824,Cisco Switch,IT Equipment,Vertex Solutions,Bengaluru WH,274,68,8,334,50,25533.92,28-05-2024
SKU11825,Seagate Hard Drive,office supplies,Prime Supplies,Nagpur WH,106,137,189,54,86,43113.92,12-06-2025
SKU11826,Logitech Keyboard,Office Supplies,Prime Supplies,Pune WH,459,158,413,204,22,44948.91,15-09-2024
SKU11827,Office Desk,Office Supplies,Global Traders,Delhi WH,464,125,569,20,98,48874.84,04-01-2024
SKU11828,Lenovo Tablet,Office Supplies,NextGen Systems,Mumbai WH,126,10,83,53,90,24102.86,10-07-2024
SKU11829,Seagate Hard Drive,Office Supplies,Vertex Solutions,Delhi WH,105,156,217,44,52,33524.83,08-09-2025
SKU11830,HP Scanner,IT Equipment,Vertex Solutions,Pune WH,339,288,365,262,32,16303.28,10-12-2024
SKU11831,Office Chair,IT Equipment,Vertex Solutions,Delhi WH,232,241,246,227,88,47879.34,17-01-2024
SKU11832,Canon Printer,electronics,,Mumbai WH,403,39,52,390,92,10327.47,26-02-2025
SKU11833,APC UPS,office supplies,Global Traders,Pune WH,323,37,52,308,90,36927.42,11-08-2024
SKU11834,Dell Laptop,Office Supplies,,Mumbai WH,239,49,18,270,52,49566.65,20-10-2025
SKU11835,Office Chair,electronics,Prime Supplies,Mumbai WH,351,230,214,367,31,40290.25,04-09-2025
SKU11836,Seagate Hard Drive,Office Supplies,Global Traders,Mumbai WH,324,123,22,425,80,46318.79,16-05-2025
SKU11837,Dell Mouse,Electronics,Vertex Solutions,Bengaluru WH,468,110,421,157,62,13955.73,13-03-2025
SKU11838,Blue Yeti Microphone,office supplies,Global Traders,Mumbai WH,406,178,365,219,77,36971.14,04-10-2025
SKU11839,JBL Headset,electronics,Global Traders,Pune WH,342,10,341,11,55,36900.0,02-07-2024
SKU11840,Logitech Webcam,IT Equipment,TechNova Pvt Ltd,Delhi WH,150,107,101,156,36,11358.7,17-05-2024
SKU11841,Logitech Webcam,office supplies,,Pune WH,66,60,52,74,66,34427.06,11-06-2024
SKU11842,Epson Projector,Electronics,Global Traders,Delhi WH,292,193,7,478,41,5515.37,10-06-2024
SKU11843,Dell Mouse,IT Equipment,Vertex Solutions,Pune WH,158,37,39,156,73,13380.39,16-06-2025
SKU11844,Office Desk,Office Supplies,NextGen Systems,Delhi WH,415,284,693,6,87,7954.12,31-08-2025
SKU11845,Lenovo Tablet,electronics,,Nagpur WH,322,290,220,392,77,15854.94,12-09-2025
SKU11846,Logitech Webcam,IT Equipment,,Mumbai WH,159,10,50,119,71,43748.76,28-04-2024
SKU11847,Blue Yeti Microphone,Electronics,,Delhi WH,457,64,55,466,49,45475.72,17-08-2025
SKU11848,TP-Link Router,Office Supplies,Vertex Solutions,Pune WH,414,69,54,429,86,12100.1,21-02-2024
SKU11849,Blue Yeti Microphone,Office Supplies,Prime Supplies,Nagpur WH,310,278,75,513,50,26301.29,05-04-2024
SKU11850,Blue Yeti Microphone,electronics,Global Traders,Mumbai WH,182,133,170,145,,21443.26,29-07-2024
SKU11851,Canon Printer,Office Supplies,,Mumbai WH,121,112,45,188,86,21163.91,11-10-2025
SKU11852,APC UPS,electronics,Apex Distributors,Nagpur WH,329,41,377,-7,61,1595.01,12-01-2024
SKU11853,Logitech Keyboard,Electronic,Global Traders,Bengaluru WH,449,13,24,438,23,4145.05,05-12-2025
SKU11854,APC UPS,Office Supplies,NextGen Systems,Mumbai WH,147,246,412,-19,32,39394.54,11-09-2025
SKU11855,HP Scanner,office supplies,Prime Supplies,Bengaluru WH,63,76,90,49,60,32315.79,26-10-2024
SKU11856,Canon Printer,Office Supplies,,Nagpur WH,183,81,43,221,89,24607.84,19-03-2024
SKU11857,LG LED Screen,Electronics,NextGen Systems,Delhi WH,127,89,147,69,84,23496.83,03-06-2025
SKU11858,LG LED Screen,Electronics,TechNova Pvt Ltd,Nagpur WH,272,239,26,485,25,44301.06,21-01-2025
SKU11859,Dell Docking Station,Electronic,Global Traders,Delhi WH,226,174,45,355,66,18948.29,05-05-2024
SKU11859,Dell Docking Station,electronics,NextGen Systems,Nagpur WH,170,211,76,305,54,33100.06,09-01-2025
SKU11861,HP Monitor,Office Supplies,TechNova Pvt Ltd,Delhi WH,208,87,295,0,68,2746.53,31-07-2024
SKU11862,Blue Yeti Microphone,IT Equipment,NextGen Systems,Mumbai WH,173,210,308,75,98,38641.09,13-10-2025
SKU11863,Logitech Keyboard,Electronics,Apex Distributors,Mumbai WH,488,269,189,568,36,46414.12,05-02-2025
SKU11864,Dell Docking Station,office supplies,TechNova Pvt Ltd,Nagpur WH,179,270,63,386,91,31316.36,21-09-2024
SKU11865,Cisco Switch,electronics,Vertex Solutions,Delhi WH,488,90,560,18,80,35937.25,11-07-2024
SKU11866,Samsung SSD,electronics,Prime Supplies,Pune WH,320,32,204,148,54,34862.56,25-09-2025
SKU11867,Office Desk,office supplies,Apex Distributors,Delhi WH,397,151,174,374,86,14949.58,22-01-2024
SKU11868,Epson Projector,office supplies,,Pune WH,174,214,387,1,36,5294.24,14-09-2024
SKU11869,Logitech Webcam,office supplies,,Pune WH,92,236,20,308,69,17798.34,17-01-2025
SKU11870,HP Scanner,electronics,NextGen Systems,Nagpur WH,437,148,43,542,43,27219.11,10-07-2024
SKU11871,Cisco Switch,IT Equipment,Apex Distributors,Delhi WH,200,98,11,287,30,39625.48,24-10-2024
SKU11872,Dell Laptop,electronics,Prime Supplies,Nagpur WH,312,294,543,63,84,12148.03,15-12-2025
SKU11873,Office Chair,office supplies,Global Traders,Delhi WH,306,265,182,389,55,30543.75,14-12-2025
SKU11874,HP Monitor,Electronic,Vertex Solutions,Pune WH,81,174,19,236,57,45832.65,01-08-2024
SKU11875,Seagate Hard Drive,Office Supplies,NextGen Systems,Mumbai WH,-441,181,198,-458,87,19796.53,15-08-2024
SKU11876,Dell Mouse,office supplies,,Bengaluru WH,463,72,104,431,31,23375.86,06-05-2024
SKU11877,Samsung SSD,Office Supplies,Prime Supplies,Pune WH,328,24,310,42,45,24679.79,17-05-2024
SKU11878,Lenovo Tablet,Electronics,Prime Supplies,Mumbai WH,257,165,115,307,25,45914.71,18-09-2025
SKU11879,HP Scanner,Electronics,,Bengaluru WH,439,258,508,189,61,42933.09,19-07-2025
SKU11880,TP-Link Router,electronics,TechNova Pvt Ltd,Mumbai WH,418,268,8,678,21,29345.91,08-12-2024
SKU11881,Canon Printer,Office Supplies,TechNova Pvt Ltd,Pune WH,448,212,114,546,90,34451.0,07-12-2024
SKU11882,LG LED Screen,Electronics,,Mumbai WH,291,254,270,275,56,44125.84,27-11-2025
SKU11883,Epson Projector,electronics,TechNova Pvt Ltd,Mumbai WH,159,200,188,171,98,15630.27,13-03-2024
SKU11884,Logitech Webcam,Electronics,Apex Distributors,Pune WH,463,63,538,-12,93,11644.34,26-06-2025
SKU11885,Canon Printer,IT Equipment,Vertex Solutions,Pune WH,294,175,27,442,95,40765.83,10-06-2024
SKU11886,Samsung SSD,IT Equipment,Apex Distributors,Nagpur WH,160,258,75,343,29,16950.96,19-03-2024
SKU11887,Canon Printer,Office Supplies,,Mumbai WH,97,130,18,209,57,41496.2,07-10-2025
SKU11888,HP Scanner,IT Equipment,,Mumbai WH,60,172,121,111,83,26015.03,08-04-2024
SKU11889,HP Monitor,electronics,TechNova Pvt Ltd,Bengaluru WH,109,65,109,65,22,44258.37,04-01-2025
SKU11890,Logitech Keyboard,Electronics,,Pune WH,249,203,452,0,97,34276.91,15-03-2024
SKU11891,JBL Headset,Electronic,NextGen Systems,Nagpur WH,214,108,51,271,42,2697.4,16-03-2025
SKU11892,Office Desk,Electronics,,Delhi WH,310,281,187,404,75,21281.23,28-07-2025
SKU11893,Dell Docking Station,Electronic,Apex Distributors,Mumbai WH,379,73,318,134,46,5879.85,07-11-2024
SKU11894,JBL Headset,Electronic,Apex Distributors,Pune WH,333,2,270,65,77,23896.66,14-11-2025
SKU11895,HP Monitor,electronics,Vertex Solutions,Nagpur WH,331,270,139,462,72,30763.98,07-05-2024
SKU11896,APC UPS,office supplies,TechNova Pvt Ltd,Bengaluru WH,77,52,170,-41,67,41130.62,03-06-2025
SKU11897,Logitech Webcam,Office Supplies,Global Traders,Mumbai WH,238,289,66,461,57,35761.17,08-04-2025
SKU11898,LG LED Screen,office supplies,,Bengaluru WH,180,298,169,309,71,28678.49,19-01-2025
SKU11899,LG LED Screen,office supplies,,Mumbai WH,495,151,565,81,97,44468.65,29-10-2024
SKU11900,Epson Projector,Office Supplies,,Bengaluru WH,124,274,401,-3,,12485.22,04-12-2024
SKU11901,Dell Docking Station,Electronic,Vertex Solutions,Pune WH,339,52,150,241,22,44537.93,20-04-2024
SKU11902,Lenovo Tablet,IT Equipment,TechNova Pvt Ltd,Delhi WH,144,114,150,108,38,31148.67,24-01-2024
SKU11903,Dell Mouse,IT Equipment,,Mumbai WH,335,242,158,419,70,32132.6,27-06-2024
SKU11904,Samsung SSD,Office Supplies,Vertex Solutions,Nagpur WH,433,110,316,227,91,33540.31,08-09-2025
SKU11905,Blue Yeti Microphone,Electronics,Apex Distributors,Mumbai WH,235,124,266,93,37,44872.81,21-02-2025
SKU11906,LG LED Screen,IT Equipment,NextGen Systems,Mumbai WH,389,60,72,377,92,27507.68,30-05-2024
SKU11907,Lenovo Tablet,office supplies,Apex Distributors,Mumbai WH,257,183,278,162,38,39201.68,26-01-2025
SKU11908,Logitech Keyboard,electronics,TechNova Pvt Ltd,Bengaluru WH,343,193,352,184,72,24148.26,12-03-2025
SKU11909,Dell Docking Station,Electronic,NextGen Systems,Mumbai WH,100,74,196,-22,44,12671.33,15-07-2024
SKU11910,Canon Printer,electronics,Apex Distributors,Bengaluru WH,447,136,408,175,89,13667.88,11-02-2024
SKU11911,Samsung SSD,Electronics,TechNova Pvt Ltd,Bengaluru WH,487,15,168,334,81,21768.98,04-02-2025
SKU11912,HP Scanner,Office Supplies,Vertex Solutions,Mumbai WH,249,32,28,253,34,4152.58,16-07-2024
SKU11913,Logitech Keyboard,IT Equipment,TechNova Pvt Ltd,Bengaluru WH,466,171,26,611,26,32449.43,23-03-2024
SKU11914,APC UPS,IT Equipment,Global Traders,Bengaluru WH,200,37,164,73,26,9875.39,19-08-2025
SKU11915,Epson Projector,electronics,Apex Distributors,Nagpur WH,276,210,147,339,26,939.21,22-05-2025
SKU11916,TP-Link Router,Electronics,,Pune WH,275,226,288,213,70,36328.46,25-02-2025
SKU11917,Epson Projector,Electronics,Prime Supplies,Delhi WH,393,66,305,154,37,36276.91,30-04-2025
SKU11918,LG LED Screen,Electronics,Apex Distributors,Mumbai WH,246,24,82,188,92,19924.22,20-06-2025
SKU11919,JBL Headset,electronics,Vertex Solutions,Delhi WH,395,273,269,399,28,11682.44,15-05-2024
SKU11919,JBL Headset,Electronic,,Mumbai WH,210,183,366,27,41,23412.92,22-03-2024
SKU11921,Dell Mouse,Electronics,Global Traders,Mumbai WH,287,5,104,188,41,19053.49,12-08-2024
SKU11922,Office Chair,electronics,,Delhi WH,434,216,243,407,85,27351.03,19-12-2024
SKU11923,APC UPS,Electronics,Apex Distributors,Nagpur WH,242,62,97,207,47,13303.47,20-02-2024
SKU11924,Canon Printer,IT Equipment,Apex Distributors,Bengaluru WH,421,86,330,177,26,2245.76,06-04-2024
SKU11925,Samsung SSD,IT Equipment,Vertex Solutions,Nagpur WH,270,141,145,266,26,41616.82,11-02-2025
SKU11926,APC UPS,office supplies,,Bengaluru WH,290,273,110,453,38,8598.88,10-07-2024
SKU11927,Cisco Switch,Office Supplies,Global Traders,Mumbai WH,88,7,41,54,31,31450.45,24-09-2024
SKU11928,Blue Yeti Microphone,Electronic,,Bengaluru WH,315,214,175,354,93,21952.76,12-03-2025
SKU11929,Dell Mouse,Office Supplies,Global Traders,Bengaluru WH,493,118,552,59,51,34108.43,22-11-2024
SKU11930,Office Desk,IT Equipment,TechNova Pvt Ltd,Delhi WH,259,14,173,100,49,39301.82,25-08-2025
SKU11931,APC UPS,IT Equipment,TechNova Pvt Ltd,Delhi WH,328,219,412,135,35,43059.11,23-05-2025
SKU11932,Dell Laptop,Electronic,TechNova Pvt Ltd,Delhi WH,170,207,265,112,38,27076.97,27-03-2024
SKU11933,Epson Projector,Electronic,Global Traders,Mumbai WH,387,87,184,290,48,49608.32,26-11-2025
SKU11934,Blue Yeti Microphone,IT Equipment,Prime Supplies,Nagpur WH,497,187,15,669,62,20306.24,02-06-2024
SKU11935,Office Desk,electronics,NextGen Systems,Bengaluru WH,425,37,178,284,29,19956.73,12-04-2025
SKU11936,Blue Yeti Microphone,office supplies,Apex Distributors,Pune WH,436,20,285,171,95,21555.06,15-09-2025
SKU11937,Canon Printer,Electronics,NextGen Systems,Mumbai WH,327,147,16,458,40,47574.86,09-12-2025
SKU11938,LG LED Screen,office supplies,Apex Distributors,Bengaluru WH,423,117,555,-15,75,48456.37,25-10-2025
SKU11939,LG LED Screen,Office Supplies,Prime Supplies,Mumbai WH,116,152,310,-42,63,14249.94,07-04-2025
SKU11940,HP Monitor,office supplies,,Mumbai WH,370,279,519,130,78,17911.2,02-07-2024
SKU11941,HP Scanner,IT Equipment,Vertex Solutions,Bengaluru WH,170,278,205,243,77,38478.45,03-11-2025
SKU11942,Seagate Hard Drive,IT Equipment,Prime Supplies,Bengaluru WH,145,13,157,1,77,3267.71,04-10-2025
SKU11943,Blue Yeti Microphone,IT Equipment,,Bengaluru WH,389,236,506,119,98,7580.86,30-09-2025
SKU11944,Canon Printer,electronics,NextGen Systems,Bengaluru WH,344,223,517,50,83,28882.53,20-05-2025
SKU11945,Office Chair,office supplies,TechNova Pvt Ltd,Delhi WH,433,19,404,48,88,32213.12,29-11-2025
SKU11946,Seagate Hard Drive,Electronics,NextGen Systems,Delhi WH,370,121,377,114,26,19108.87,26-09-2025
SKU11947,Dell Laptop,office supplies,Prime Supplies,Pune WH,219,233,291,161,24,14051.89,08-07-2025
SKU11948,Seagate Hard Drive,electronics,,Delhi WH,140,175,191,124,54,29720.39,19-07-2024
SKU11949,TP-Link Router,office supplies,Vertex Solutions,Pune WH,121,180,313,-12,57,34207.93,12-08-2025
SKU11950,Samsung SSD,electronics,Prime Supplies,Nagpur WH,-483,137,400,-746,,20304.56,23-09-2024
SKU11951,Office Chair,office supplies,,Pune WH,90,167,95,162,88,45706.3,17-12-2024
SKU11952,HP Scanner,Office Supplies,Vertex Solutions,Pune WH,249,85,294,40,41,17231.92,14-09-2025
SKU11953,Dell Docking Station,Electronics,,Nagpur WH,450,189,104,535,48,18353.63,23-10-2025
SKU11954,Blue Yeti Microphone,Electronic,TechNova Pvt Ltd,Bengaluru WH,300,265,269,296,69,16090.03,14-05-2025
SKU11955,Dell Laptop,electronics,Apex Distributors,Bengaluru WH,445,147,267,325,48,6086.89,22-11-2025
SKU11956,Cisco Switch,Office Supplies,,Pune WH,312,295,76,531,34,2439.8,18-06-2025
SKU11957,Seagate Hard Drive,Electronics,Prime Supplies,Nagpur WH,476,170,595,51,50,10588.27,10-11-2024
SKU11958,Dell Mouse,Electronic,NextGen Systems,Pune WH,95,166,150,111,78,5450.39,26-06-2024
SKU11959,Dell Docking Station,Electronics,Vertex Solutions,Delhi WH,237,109,214,132,80,22421.61,20-11-2024
SKU11960,Dell Mouse,Electronic,Prime Supplies,Mumbai WH,73,8,68,13,39,38839.05,30-06-2024
SKU11961,Dell Docking Station,IT Equipment,TechNova Pvt Ltd,Bengaluru WH,283,196,124,355,95,36651.84,14-05-2024
SKU11962,Epson Projector,electronics,Vertex Solutions,Bengaluru WH,437,244,6,675,54,26386.48,22-12-2024
SKU11963,Blue Yeti Microphone,IT Equipment,,Mumbai WH,255,83,70,268,62,47781.75,20-08-2025
SKU11964,APC UPS,Electronic,Apex Distributors,Pune WH,309,212,460,61,88,6997.13,24-12-2025
SKU11965,Blue Yeti Microphone,office supplies,NextGen Systems,Bengaluru WH,222,261,345,138,55,21156.03,07-01-2025
SKU11966,TP-Link Router,Office Supplies,Global Traders,Nagpur WH,457,162,628,-9,56,47904.46,01-05-2024
SKU11967,Canon Printer,Electronics,TechNova Pvt Ltd,Mumbai WH,92,219,170,141,23,7881.56,10-11-2024
SKU11968,Logitech Keyboard,electronics,Global Traders,Mumbai WH,240,117,300,57,49,39985.67,20-11-2024
